instance_id_1;instance_id_2;distance;time
fully_tied;Expectation_0.2(00, 75)_3;266.0;0.006810426712036133
fully_tied;Expectation_0.2(00, 75)_4;274.0;0.03315854072570801
fully_tied;Expectation_0.2(25, 00)_0;1403.0;0.006730556488037109
fully_tied;Expectation_0.2(25, 00)_1;1469.0;0.007311582565307617
fully_tied;Expectation_0.2(25, 00)_2;1408.0;0.012136220932006836
fully_tied;Expectation_0.2(25, 00)_3;1418.0;0.009752750396728516
fully_tied;Expectation_0.2(25, 00)_4;1442.0;0.02268528938293457
fully_tied;Expectation_0.2(50, 00)_0;1883.0;0.012890100479125977
fully_tied;Expectation_0.2(50, 00)_1;2015.0;0.0119476318359375
fully_tied;Expectation_0.2(50, 00)_2;1903.0;0.012113094329833984
fully_tied;Expectation_0.2(50, 00)_3;1919.0;0.033898353576660156
fully_tied;Expectation_0.2(50, 00)_4;1954.0;0.021773815155029297
fully_tied;Expectation_0.2(75, 00)_0;2248.0;0.041903018951416016
fully_tied;Expectation_0.2(75, 00)_1;2268.0;0.021507740020751953
fully_tied;Expectation_0.2(75, 00)_2;2247.0;0.023855209350585938
fully_tied;Expectation_0.2(75, 00)_3;2197.0;0.007330894470214844
fully_tied;Expectation_0.2(75, 00)_4;2267.0;0.017030000686645508
fully_tied;Expectation_0.2(25, 25)_0;1306.0;0.019519805908203125
fully_tied;Expectation_0.2(25, 25)_1;1355.0;0.006494760513305664
fully_tied;Expectation_0.2(25, 25)_2;1349.0;0.047029733657836914
fully_tied;Expectation_0.2(25, 25)_3;1324.0;0.010645389556884766
fully_tied;Expectation_0.2(25, 25)_4;1309.0;0.011447429656982422
fully_tied;Expectation_0.2(50, 50)_0;1934.0;0.013480424880981445
fully_tied;Expectation_0.2(50, 50)_1;1835.0;0.04101705551147461
fully_tied;Expectation_0.2(50, 50)_2;1894.0;0.004875898361206055
fully_tied;Expectation_0.2(50, 50)_3;1885.0;0.020016908645629883
fully_tied;Expectation_0.2(50, 50)_4;1904.0;0.055203914642333984
fully_tied;Expectation_0.2(75, 75)_0;2241.0;0.02677178382873535
fully_tied;Expectation_0.2(75, 75)_1;2241.0;0.011261940002441406
fully_tied;Expectation_0.2(75, 75)_2;2263.0;0.019565105438232422
fully_tied;Expectation_0.2(75, 75)_3;2212.0;0.024430036544799805
fully_tied;Expectation_0.2(75, 75)_4;2238.0;0.007211446762084961
fully_tied;Euclidean(00, 25)_0;821.0;0.017332077026367188
fully_tied;Euclidean(00, 25)_1;825.0;0.016262531280517578
fully_tied;Euclidean(00, 25)_2;828.0;0.017717838287353516
fully_tied;Euclidean(00, 25)_3;810.0;0.016217947006225586
fully_tied;Euclidean(00, 25)_4;805.0;0.01320338249206543
fully_tied;Euclidean(00, 50)_0;538.0;0.02393054962158203
fully_tied;Euclidean(00, 50)_1;516.0;0.0253298282623291
fully_tied;Euclidean(00, 50)_2;571.0;0.022861957550048828
fully_tied;Euclidean(00, 50)_3;574.0;0.02134990692138672
fully_tied;Euclidean(00, 50)_4;575.0;0.015686988830566406
fully_tied;Euclidean(00, 75)_0;265.0;0.0307009220123291
fully_tied;Euclidean(00, 75)_1;241.0;0.017615318298339844
fully_tied;Euclidean(00, 75)_2;284.0;0.027762889862060547
fully_tied;Euclidean(00, 75)_3;285.0;0.011211156845092773
fully_tied;Euclidean(00, 75)_4;282.0;0.028061628341674805
fully_tied;Euclidean(25, 00)_0;1475.0;0.013824701309204102
fully_tied;Euclidean(25, 00)_1;1475.0;0.011784553527832031
fully_tied;Euclidean(25, 00)_2;1431.0;0.0075113773345947266
fully_tied;Euclidean(25, 00)_3;1404.0;0.014014244079589844
fully_tied;Euclidean(25, 00)_4;1474.0;0.02054286003112793
fully_tied;Euclidean(50, 00)_0;1982.0;0.017547607421875
fully_tied;Euclidean(50, 00)_1;1926.0;0.020709991455078125
fully_tied;Euclidean(50, 00)_2;1928.0;0.006669521331787109
fully_tied;Euclidean(50, 00)_3;1943.0;0.0036275386810302734
fully_tied;Euclidean(50, 00)_4;2003.0;0.016523122787475586
fully_tied;Euclidean(75, 00)_0;2197.0;0.022954225540161133
fully_tied;Euclidean(75, 00)_1;2271.0;0.009712934494018555
fully_tied;Euclidean(75, 00)_2;2243.0;0.009604454040527344
fully_tied;Euclidean(75, 00)_3;2247.0;0.02427506446838379
fully_tied;Euclidean(75, 00)_4;2179.0;0.014959573745727539
fully_tied;Euclidean(25, 25)_0;1255.0;0.013379335403442383
fully_tied;Euclidean(25, 25)_1;1353.0;0.013828277587890625
fully_tied;Euclidean(25, 25)_2;1364.0;0.033502817153930664
fully_tied;Euclidean(25, 25)_3;1359.0;0.01484823226928711
fully_tied;Euclidean(25, 25)_4;1284.0;0.01095438003540039
fully_tied;Euclidean(50, 50)_0;1946.0;0.022953033447265625
fully_tied;Euclidean(50, 50)_1;1892.0;0.022441864013671875
fully_tied;Euclidean(50, 50)_2;1896.0;0.024105310440063477
fully_tied;Euclidean(50, 50)_3;1821.0;0.023378610610961914
fully_tied;Euclidean(50, 50)_4;1848.0;0.006985664367675781
fully_tied;Euclidean(75, 75)_0;2289.0;0.01854085922241211
fully_tied;Euclidean(75, 75)_1;2189.0;0.03415679931640625
fully_tied;Euclidean(75, 75)_2;2215.0;0.010805606842041016
fully_tied;Euclidean(75, 75)_3;2163.0;0.024667739868164062
fully_tied;Euclidean(75, 75)_4;2289.0;0.030613422393798828
fully_tied;Mallows_md_0.2(00, 25)_0;820.0;0.016804218292236328
